Date,Province_State,Initial_Claims
2022-02-26,ID,925.0
2022-03-05,ID,977.0
2022-03-12,ID,864.0
2022-03-19,ID,893.0
2022-03-26,ID,1117.0
2022-04-02,ID,857.0
2022-04-09,ID,782.0
2022-04-16,ID,819.0
2022-04-23,ID,758.0
2022-04-30,ID,637.0
2022-05-07,ID,641.0
2022-05-14,ID,659.0
2022-05-21,ID,672.0
2022-05-28,ID,734.0
2022-06-04,ID,934.0
2022-06-11,ID,904.0
2022-06-18,ID,822.0
2022-06-25,ID,831.0
2022-07-02,ID,855.0
2022-07-09,ID,912.0
2022-07-16,ID,772.0
2022-07-23,ID,765.0
2022-07-30,ID,924.0
2022-08-06,ID,905.0
2022-08-13,ID,723.0
2022-08-20,ID,711.0
2022-08-27,ID,666.0
2022-09-03,ID,739.0
2022-09-10,ID,631.0
2022-09-17,ID,631.0
2022-09-24,ID,635.0
2022-10-01,ID,676.0
2022-10-08,ID,780.0
2022-10-15,ID,723.0
2022-10-22,ID,814.0
2022-10-29,ID,972.0
2022-11-05,ID,1268.0
2022-11-12,ID,1654.0
2022-11-19,ID,1769.0
2022-11-26,ID,1862.0
2022-12-03,ID,2424.0
2022-12-10,ID,2096.0
2022-12-17,ID,2091.0
2022-12-24,ID,2316.0
2022-12-31,ID,2260.0
2023-01-07,ID,1769.0
2023-01-14,ID,2064.0
2023-01-21,ID,1560.0
2023-01-28,ID,1467.0
2023-02-04,ID,1461.0
2023-02-11,ID,1365.0
2023-02-18,ID,1148.0
2023-02-25,ID,1118.0
2023-03-04,ID,1121.0
2023-03-11,ID,1135.0
2023-03-18,ID,1162.0
2020-02-29,IL,8980.0
2020-03-07,IL,8727.0
2020-03-14,IL,11305.0
2020-03-21,IL,126716.0
2020-03-28,IL,185575.0
2020-04-04,IL,202157.0
2020-04-11,IL,140787.0
2020-04-18,IL,118996.0
2020-04-25,IL,101322.0
2020-05-02,IL,74476.0
2020-05-09,IL,72671.0
2020-05-16,IL,72780.0
2020-05-23,IL,58263.0
2020-05-30,IL,46385.0
2020-06-06,IL,44606.0
2020-06-13,IL,44694.0
2020-06-20,IL,46276.0
2020-06-27,IL,45752.0
2020-07-04,IL,39015.0
2020-07-11,IL,38261.0
2020-07-18,IL,36435.0
2020-07-25,IL,33230.0
2020-08-01,IL,25274.0
2020-08-08,IL,22934.0
2020-08-15,IL,22406.0
2020-08-22,IL,26262.0
2020-08-29,IL,26194.0
2020-09-05,IL,25478.0
2020-09-12,IL,27384.0
2020-09-19,IL,25976.0
2020-09-26,IL,29390.0
2020-10-03,IL,36267.0
2020-10-10,IL,47528.0
2020-10-17,IL,46948.0
2020-10-24,IL,53138.0
2020-10-31,IL,73515.0
2020-11-07,IL,67381.0
2020-11-14,IL,46800.0
2020-11-21,IL,65596.0
2020-11-28,IL,74131.0
2020-12-05,IL,107616.0
2020-12-12,IL,138359.0
2020-12-19,IL,145054.0
2020-12-26,IL,110486.0
2021-01-02,IL,45387.0
2021-01-09,IL,94944.0
2021-01-16,IL,95472.0
2021-01-23,IL,95481.0
2021-01-30,IL,40008.0
2021-02-06,IL,34259.0
2021-02-13,IL,62369.0
2021-02-20,IL,68383.0
2021-02-27,IL,68111.0
2021-03-06,IL,57483.0
2021-03-13,IL,71175.0
2021-03-20,IL,15595.0
2021-03-27,IL,14189.0
2021-04-03,IL,16182.0
2021-04-10,IL,18986.0
2021-04-17,IL,15248.0
2021-04-24,IL,17141.0
2021-05-01,IL,15134.0
2021-05-08,IL,18355.0
2021-05-15,IL,17530.0
2021-05-22,IL,19218.0
2021-05-29,IL,23516.0
2021-06-05,IL,29231.0
2021-06-12,IL,28079.0
2021-06-19,IL,23317.0
2021-06-26,IL,20460.0
2021-07-03,IL,20464.0
2021-07-10,IL,22004.0
2021-07-17,IL,25919.0
2021-07-24,IL,18859.0
2021-07-31,IL,20019.0
2021-08-07,IL,21449.0
2021-08-14,IL,18426.0
2021-08-21,IL,22258.0
2021-08-28,IL,15546.0
2021-09-04,IL,15570.0
2021-09-11,IL,8089.0
2021-09-18,IL,9366.0
2021-09-25,IL,8292.0
2021-10-02,IL,6927.0
2021-10-09,IL,6902.0
2021-10-16,IL,7414.0
2021-10-23,IL,7719.0
2021-10-30,IL,8472.0
2021-11-06,IL,10365.0
2021-11-13,IL,9181.0
2021-11-20,IL,10606.0
2021-11-27,IL,10011.0
2021-12-04,IL,13401.0
2021-12-11,IL,14572.0
2021-12-18,IL,13251.0
2021-12-25,IL,13938.0
2022-01-01,IL,14209.0
2022-01-08,IL,16782.0
2022-01-15,IL,15150.0
2022-01-22,IL,11817.0
2022-01-29,IL,10734.0
2022-02-05,IL,8431.0
2022-02-12,IL,9919.0
2022-02-19,IL,10007.0
2022-02-26,IL,8230.0
2022-03-05,IL,8491.0
2022-03-12,IL,9156.0
2022-03-19,IL,6843.0
2022-03-26,IL,7526.0
2022-04-02,IL,8015.0
2022-04-09,IL,9263.0
2022-04-16,IL,7569.0
2022-04-23,IL,7615.0
2022-04-30,IL,9868.0
2022-05-07,IL,11093.0
2022-05-14,IL,12510.0
2022-05-21,IL,8753.0
2022-05-28,IL,8593.0
2022-06-04,IL,9420.0
2022-06-11,IL,11323.0
2022-06-18,IL,8728.0
2022-06-25,IL,7624.0
2022-07-02,IL,6116.0
2022-07-09,IL,6932.0
2022-07-16,IL,7567.0
2022-07-23,IL,7397.0
2022-07-30,IL,6364.0
2022-08-06,IL,6938.0
2022-08-13,IL,6456.0
2022-08-20,IL,6884.0
2022-08-27,IL,6395.0
2022-09-03,IL,6680.0
2022-09-10,IL,6302.0
2022-09-17,IL,6998.0
2022-09-24,IL,6219.0
2022-10-01,IL,6711.0
2022-10-08,IL,7516.0
2022-10-15,IL,7300.0
2022-10-22,IL,8316.0
2022-10-29,IL,8773.0
2022-11-05,IL,9818.0
2022-11-12,IL,9584.0
2022-11-19,IL,16170.0
2022-11-26,IL,11202.0
2022-12-03,IL,16285.0
2022-12-10,IL,16423.0
2022-12-17,IL,15797.0
2022-12-24,IL,16686.0
2022-12-31,IL,13247.0
2023-01-07,IL,13370.0
2023-01-14,IL,12133.0
2023-01-21,IL,9473.0
2023-01-28,IL,9771.0
2023-02-04,IL,11304.0
2023-02-11,IL,9348.0
2023-02-18,IL,9049.0
2023-02-25,IL,9376.0
2023-03-04,IL,8623.0
2023-03-11,IL,9236.0
2023-03-18,IL,8151.0
2020-02-29,IN,2276.0
2020-03-07,IN,2223.0
2020-03-14,IN,2596.0
2020-03-21,IN,59755.0
2020-03-28,IN,139174.0
2020-04-04,IN,127010.0
2020-04-11,IN,113755.0
2020-04-18,IN,72756.0
2020-04-25,IN,55774.0
2020-05-02,IN,42290.0
2020-05-09,IN,29668.0
2020-05-16,IN,29436.0
2020-05-23,IN,25523.0
2020-05-30,IN,22914.0
2020-06-06,IN,22931.0
2020-06-13,IN,24017.0
2020-06-20,IN,29331.0
2020-06-27,IN,44827.0
2020-07-04,IN,22102.0
2020-07-11,IN,28360.0
2020-07-18,IN,17911.0
2020-07-25,IN,20129.0
2020-08-01,IN,12551.0
2020-08-08,IN,10624.0
2020-08-15,IN,11569.0
2020-08-22,IN,10597.0
2020-08-29,IN,10779.0
2020-09-05,IN,11255.0
2020-09-12,IN,13245.0
2020-09-19,IN,11702.0
2020-09-26,IN,10209.0
2020-10-03,IN,10076.0
2020-10-10,IN,17916.0
2020-10-17,IN,15421.0
2020-10-24,IN,13407.0
2020-10-31,IN,13413.0
2020-11-07,IN,14111.0
2020-11-14,IN,15422.0
2020-11-21,IN,18829.0
2020-11-28,IN,20575.0
2020-12-05,IN,23622.0
2020-12-12,IN,15702.0
2020-12-19,IN,12234.0
2020-12-26,IN,12013.0
2021-01-02,IN,14796.0
2021-01-09,IN,17724.0
2021-01-16,IN,14255.0
2021-01-23,IN,13354.0
2021-01-30,IN,12539.0
2021-02-06,IN,13508.0
2021-02-13,IN,12287.0
2021-02-20,IN,9735.0
2021-02-27,IN,10081.0
2021-03-06,IN,9237.0
2021-03-13,IN,13965.0
2021-03-20,IN,13045.0
2021-03-27,IN,9260.0
2021-04-03,IN,8071.0
2021-04-10,IN,9542.0
2021-04-17,IN,14026.0
2021-04-24,IN,14507.0
2021-05-01,IN,8581.0
2021-05-08,IN,7786.0
2021-05-15,IN,6957.0
2021-05-22,IN,6152.0
2021-05-29,IN,5940.0
2021-06-05,IN,5106.0
2021-06-12,IN,4594.0
2021-06-19,IN,5030.0
2021-06-26,IN,6371.0
2021-07-03,IN,5465.0
2021-07-10,IN,6608.0
2021-07-17,IN,6370.0
2021-07-24,IN,6106.0
2021-07-31,IN,9678.0
2021-08-07,IN,7101.0
2021-08-14,IN,6531.0
2021-08-21,IN,6254.0
2021-08-28,IN,5574.0
2021-09-04,IN,5889.0
2021-09-11,IN,3957.0
2021-09-18,IN,3867.0
2021-09-25,IN,3433.0
2021-10-02,IN,3432.0
2021-10-09,IN,3741.0
2021-10-16,IN,3322.0
2021-10-23,IN,3137.0
2021-10-30,IN,3230.0
2021-11-06,IN,3574.0
2021-11-13,IN,3798.0
2021-11-20,IN,3566.0
2021-11-27,IN,3203.0
2021-12-04,IN,5763.0
2021-12-11,IN,4481.0
2021-12-18,IN,4834.0
2021-12-25,IN,6199.0
2022-01-01,IN,6452.0
2022-01-08,IN,11926.0
2022-01-15,IN,9023.0
2022-01-22,IN,6793.0
2022-01-29,IN,7732.0
2022-02-05,IN,5972.0
2022-02-12,IN,5403.0
2022-02-19,IN,4363.0
2022-02-26,IN,3689.0
2022-03-05,IN,3295.0
2022-03-12,IN,3508.0
2022-03-19,IN,3274.0
2022-03-26,IN,3226.0
2022-04-02,IN,3383.0
2022-04-09,IN,6576.0
2022-04-16,IN,5758.0
2022-04-23,IN,6399.0
2022-04-30,IN,5779.0
2022-05-07,IN,4438.0
2022-05-14,IN,4257.0
2022-05-21,IN,3865.0
2022-05-28,IN,3439.0
2022-06-04,IN,3315.0
2022-06-11,IN,3626.0
2022-06-18,IN,4314.0
2022-06-25,IN,3839.0
2022-07-02,IN,4914.0
2022-07-09,IN,7148.0
2022-07-16,IN,5283.0
2022-07-23,IN,4013.0
2022-07-30,IN,4036.0
2022-08-06,IN,4618.0
2022-08-13,IN,5309.0
2022-08-20,IN,4046.0
2022-08-27,IN,3323.0
2022-09-03,IN,3933.0
2022-09-10,IN,4671.0
2022-09-17,IN,3568.0
2022-09-24,IN,3110.0
2022-10-01,IN,2978.0
2022-10-08,IN,4649.0
2022-10-15,IN,3490.0
2022-10-22,IN,3454.0
2022-10-29,IN,3757.0
2022-11-05,IN,4985.0
2022-11-12,IN,3849.0
2022-11-19,IN,4234.0
2022-11-26,IN,3702.0
2022-12-03,IN,6168.0
2022-12-10,IN,4633.0
2022-12-17,IN,4545.0
2022-12-24,IN,5591.0
2022-12-31,IN,6682.0
2023-01-07,IN,6934.0
2023-01-14,IN,5469.0
2023-01-21,IN,4216.0
2023-01-28,IN,4225.0
2023-02-04,IN,4500.0
2023-02-11,IN,4149.0
2023-02-18,IN,3329.0
2023-02-25,IN,3231.0
2023-03-04,IN,3572.0
2023-03-11,IN,4272.0
2023-03-18,IN,3838.0
2020-02-29,IA,2240.0
2020-03-07,IA,2221.0
2020-03-14,IA,2229.0
2020-03-21,IA,40952.0
2020-03-28,IA,55966.0
2020-04-04,IA,64194.0
2020-04-11,IA,43889.0
2020-04-18,IA,26901.0
2020-04-25,IA,27220.0
2020-05-02,IA,23241.0
2020-05-09,IA,15820.0
2020-05-16,IA,12056.0
2020-05-23,IA,13723.0
2020-05-30,IA,6449.0
2020-06-06,IA,9488.0
2020-06-13,IA,9069.0
2020-06-20,IA,8208.0
2020-06-27,IA,7732.0
2020-07-04,IA,9957.0
2020-07-11,IA,10653.0
2020-07-18,IA,8807.0
2020-07-25,IA,6970.0
2020-08-01,IA,6314.0
2020-08-08,IA,4888.0
2020-08-15,IA,5997.0
2020-08-22,IA,6384.0
2020-08-29,IA,5914.0
2020-09-05,IA,5252.0
2020-09-12,IA,4652.0
2020-09-19,IA,6117.0
2020-09-26,IA,4616.0
2020-10-03,IA,4288.0
2020-10-10,IA,4192.0
2020-10-17,IA,4215.0
2020-10-24,IA,4351.0
2020-10-31,IA,4609.0
2020-11-07,IA,5217.0
2020-11-14,IA,5992.0
2020-11-21,IA,8930.0
2020-11-28,IA,5357.0
2020-12-05,IA,10112.0
2020-12-12,IA,6526.0
2020-12-19,IA,7271.0
2020-12-26,IA,7141.0
2021-01-02,IA,7855.0
2021-01-09,IA,7366.0
2021-01-16,IA,6380.0
2021-01-23,IA,5251.0
2021-01-30,IA,5778.0
2021-02-06,IA,6120.0
2021-02-13,IA,5988.0
2021-02-20,IA,5192.0
2021-02-27,IA,4216.0
2021-03-06,IA,5182.0
2021-03-13,IA,5750.0
2021-03-20,IA,5129.0
2021-03-27,IA,4602.0
2021-04-03,IA,6125.0
2021-04-10,IA,5005.0
2021-04-17,IA,6981.0
2021-04-24,IA,3955.0
2021-05-01,IA,3145.0
2021-05-08,IA,3290.0
2021-05-15,IA,3582.0
2021-05-22,IA,3861.0
2021-05-29,IA,3380.0
2021-06-05,IA,2364.0
2021-06-12,IA,2613.0
2021-06-19,IA,1830.0
2021-06-26,IA,1864.0
2021-07-03,IA,1942.0
2021-07-10,IA,2042.0
2021-07-17,IA,1671.0
2021-07-24,IA,1543.0
2021-07-31,IA,1884.0
2021-08-07,IA,2149.0
2021-08-14,IA,1614.0
2021-08-21,IA,1677.0
2021-08-28,IA,1678.0
2021-09-04,IA,1833.0
2021-09-11,IA,1430.0
2021-09-18,IA,1744.0
2021-09-25,IA,1655.0
2021-10-02,IA,1696.0
2021-10-09,IA,1665.0
2021-10-16,IA,1796.0
2021-10-23,IA,2030.0
2021-10-30,IA,2074.0
2021-11-06,IA,2162.0
2021-11-13,IA,1811.0
2021-11-20,IA,2853.0
2021-11-27,IA,1797.0
2021-12-04,IA,3671.0
2021-12-11,IA,3703.0
2021-12-18,IA,3342.0
2021-12-25,IA,3583.0
2022-01-01,IA,4773.0
2022-01-08,IA,4985.0
2022-01-15,IA,3006.0
2022-01-22,IA,2370.0
2022-01-29,IA,2557.0
2022-02-05,IA,2018.0
2022-02-12,IA,1684.0
2022-02-19,IA,1610.0
2022-02-26,IA,1464.0
2022-03-05,IA,1376.0
2022-03-12,IA,1475.0
2022-03-19,IA,1586.0
2022-03-26,IA,1547.0
2022-04-02,IA,1371.0
2022-04-09,IA,1271.0
2022-04-16,IA,1153.0
2022-04-23,IA,1171.0
2022-04-30,IA,1203.0
2022-05-07,IA,1540.0
2022-05-14,IA,1304.0
2022-05-21,IA,1244.0
2022-05-28,IA,1438.0
2022-06-04,IA,1558.0
2022-06-11,IA,1567.0
2022-06-18,IA,1262.0
2022-06-25,IA,1196.0
2022-07-02,IA,1428.0
2022-07-09,IA,1735.0
2022-07-16,IA,1438.0
2022-07-23,IA,1297.0
2022-07-30,IA,1465.0
2022-08-06,IA,1592.0
2022-08-13,IA,1181.0
2022-08-20,IA,1269.0
2022-08-27,IA,1102.0
2022-09-03,IA,1057.0
2022-09-10,IA,1206.0
2022-09-17,IA,1272.0
2022-09-24,IA,1154.0
2022-10-01,IA,1200.0
2022-10-08,IA,1367.0
2022-10-15,IA,1498.0
2022-10-22,IA,1350.0
2022-10-29,IA,1477.0
2022-11-05,IA,1496.0
2022-11-12,IA,1422.0
2022-11-19,IA,3971.0
2022-11-26,IA,2073.0
2022-12-03,IA,3630.0
2022-12-10,IA,3576.0
2022-12-17,IA,3946.0
2022-12-24,IA,5452.0
2022-12-31,IA,5044.0
2023-01-07,IA,3153.0
2023-01-14,IA,2522.0
2023-01-21,IA,1829.0
2023-01-28,IA,1981.0
2023-02-04,IA,2515.0
2023-02-11,IA,1792.0
2023-02-18,IA,1626.0
2023-02-25,IA,1720.0
2023-03-04,IA,1680.0
2023-03-11,IA,1671.0
2023-03-18,IA,2061.0
2020-02-29,KS,1517.0
2020-03-07,KS,1365.0
2020-03-14,KS,1755.0
2020-03-21,KS,19356.0
2020-03-28,KS,43703.0
2020-04-04,KS,36497.0
2020-04-11,KS,24871.0
2020-04-18,KS,24330.0
2020-04-25,KS,22726.0
2020-05-02,KS,11916.0
2020-05-09,KS,10259.0
2020-05-16,KS,8246.0
2020-05-23,KS,9480.0
2020-05-30,KS,7966.0
2020-06-06,KS,6898.0
2020-06-13,KS,7039.0
2020-06-20,KS,8174.0
2020-06-27,KS,10411.0
2020-07-04,KS,7883.0
2020-07-11,KS,13384.0
2020-07-18,KS,6285.0
2020-07-25,KS,6313.0
2020-08-01,KS,4933.0
2020-08-08,KS,4756.0
2020-08-15,KS,5022.0
2020-08-22,KS,4886.0
2020-08-29,KS,5734.0
2020-09-05,KS,5445.0
2020-09-12,KS,5248.0
2020-09-19,KS,6494.0
2020-09-26,KS,6651.0
2020-10-03,KS,7140.0
2020-10-10,KS,7926.0
2020-10-17,KS,10500.0
2020-10-24,KS,10069.0
2020-10-31,KS,12407.0
2020-11-07,KS,10587.0
2020-11-14,KS,11751.0
2020-11-21,KS,15864.0
2020-11-28,KS,15411.0
2020-12-05,KS,21346.0
2020-12-12,KS,23519.0
2020-12-19,KS,20337.0
2020-12-26,KS,16607.0
2021-01-02,KS,22990.0
2021-01-09,KS,35921.0
2021-01-16,KS,34918.0
2021-01-23,KS,26426.0
2021-01-30,KS,17967.0
2021-02-06,KS,5591.0
2021-02-13,KS,7335.0
2021-02-20,KS,4412.0
2021-02-27,KS,3560.0
2021-03-06,KS,2564.0
2021-03-13,KS,1682.0
2021-03-20,KS,2628.0
2021-03-27,KS,2552.0
2021-04-03,KS,1450.0
2021-04-10,KS,2138.0
2021-04-17,KS,1989.0
2021-04-24,KS,2154.0
2021-05-01,KS,2390.0
2021-05-08,KS,1838.0
2021-05-15,KS,1873.0
2021-05-22,KS,2115.0
2021-05-29,KS,1810.0
2021-06-05,KS,1578.0
2021-06-12,KS,1582.0
2021-06-19,KS,1541.0
2021-06-26,KS,1180.0
2021-07-03,KS,1558.0
2021-07-10,KS,1778.0
2021-07-17,KS,1563.0
2021-07-24,KS,1487.0
2021-07-31,KS,1378.0
2021-08-07,KS,1289.0
2021-08-14,KS,1315.0
2021-08-21,KS,1508.0
2021-08-28,KS,1268.0
2021-09-04,KS,1796.0
2021-09-11,KS,1077.0
2021-09-18,KS,1205.0
2021-09-25,KS,1318.0
2021-10-02,KS,998.0
2021-10-09,KS,1078.0
2021-10-16,KS,1139.0
2021-10-23,KS,856.0
2021-10-30,KS,1051.0
2021-11-06,KS,1053.0
2021-11-13,KS,1014.0
2021-11-20,KS,970.0
2021-11-27,KS,793.0
2021-12-04,KS,1326.0
2021-12-11,KS,1284.0
2021-12-18,KS,1277.0
2021-12-25,KS,1368.0
2022-01-01,KS,1450.0
2022-01-08,KS,3114.0
2022-01-15,KS,3089.0
2022-01-22,KS,2503.0
2022-01-29,KS,1520.0
2022-02-05,KS,1829.0
2022-02-12,KS,1998.0
2022-02-19,KS,2722.0
2022-02-26,KS,3309.0
2022-03-05,KS,3140.0
2022-03-12,KS,3039.0
2022-03-19,KS,969.0
2022-03-26,KS,1118.0
2022-04-02,KS,1000.0
2022-04-09,KS,1111.0
2022-04-16,KS,890.0
2022-04-23,KS,879.0
2022-04-30,KS,895.0
2022-05-07,KS,1119.0
2022-05-14,KS,986.0
2022-05-21,KS,1129.0
2022-05-28,KS,1246.0
2022-06-04,KS,920.0
2022-06-11,KS,924.0
2022-06-18,KS,917.0
2022-06-25,KS,887.0
2022-07-02,KS,1054.0
2022-07-09,KS,1159.0
2022-07-16,KS,1566.0
2022-07-23,KS,1470.0
2022-07-30,KS,990.0
2022-08-06,KS,987.0
2022-08-13,KS,1221.0
2022-08-20,KS,1163.0
2022-08-27,KS,1145.0
2022-09-03,KS,1182.0
2022-09-10,KS,1008.0
2022-09-17,KS,878.0
2022-09-24,KS,784.0
2022-10-01,KS,1036.0
2022-10-08,KS,1124.0
2022-10-15,KS,1028.0
2022-10-22,KS,1487.0
2022-10-29,KS,1278.0
2022-11-05,KS,1406.0
2022-11-12,KS,1204.0
2022-11-19,KS,1597.0
2022-11-26,KS,979.0
2022-12-03,KS,1570.0
2022-12-10,KS,1037.0
2022-12-17,KS,1458.0
2022-12-24,KS,2099.0
2022-12-31,KS,1433.0
2023-01-07,KS,1321.0
2023-01-14,KS,1268.0
2023-01-21,KS,1071.0
2023-01-28,KS,1447.0
2023-02-04,KS,2058.0
2023-02-11,KS,1073.0
2023-02-18,KS,1618.0
2023-02-25,KS,1179.0
2023-03-04,KS,964.0
2023-03-11,KS,1000.0
2023-03-18,KS,1113.0
2020-02-29,KY,2223.0
2020-03-07,KY,2463.0
2020-03-14,KY,2785.0
2020-03-21,KY,49023.0
2020-03-28,KY,113149.0
2020-04-04,KY,117575.0
2020-04-11,KY,116277.0
2020-04-18,KY,103981.0
2020-04-25,KY,91223.0
2020-05-02,KY,69372.0
2020-05-09,KY,69372.0
2020-05-16,KY,47321.0
2020-05-23,KY,54023.0
2020-05-30,KY,43013.0
2020-06-06,KY,40733.0
2020-06-13,KY,37650.0
2020-06-20,KY,24846.0
2020-06-27,KY,30640.0
2020-07-04,KY,23282.0
2020-07-11,KY,24544.0
2020-07-18,KY,24488.0
2020-07-25,KY,21041.0
2020-08-01,KY,21020.0
2020-08-08,KY,17465.0
2020-08-15,KY,18266.0
2020-08-22,KY,16321.0
2020-08-29,KY,16504.0
2020-09-05,KY,9285.0
2020-09-12,KY,8672.0
2020-09-19,KY,8413.0
2020-09-26,KY,7520.0
2020-10-03,KY,5687.0
2020-10-10,KY,5969.0
2020-10-17,KY,5951.0
2020-10-24,KY,5325.0
2020-10-31,KY,9193.0
2020-11-07,KY,4363.0
2020-11-14,KY,8133.0
2020-11-21,KY,10983.0
2020-11-28,KY,9319.0
2020-12-05,KY,8168.0
2020-12-12,KY,7259.0
2020-12-19,KY,8459.0
2020-12-26,KY,12800.0
2021-01-02,KY,16941.0
2021-01-09,KY,11399.0
2021-01-16,KY,11932.0
2021-01-23,KY,7907.0
2021-01-30,KY,11019.0
2021-02-06,KY,10712.0
2021-02-13,KY,12028.0
2021-02-20,KY,14139.0
2021-02-27,KY,13857.0
2021-03-06,KY,9277.0
2021-03-13,KY,10278.0
2021-03-20,KY,8738.0
2021-03-27,KY,24838.0
2021-04-03,KY,21423.0
2021-04-10,KY,5999.0
2021-04-17,KY,5958.0
2021-04-24,KY,7437.0
2021-05-01,KY,12151.0
2021-05-08,KY,11167.0
2021-05-15,KY,4044.0
2021-05-22,KY,2864.0
2021-05-29,KY,6318.0
2021-06-05,KY,5948.0
2021-06-12,KY,15120.0
2021-06-19,KY,15058.0
2021-06-26,KY,7180.0
2021-07-03,KY,6269.0
2021-07-10,KY,2498.0
2021-07-17,KY,11443.0
2021-07-24,KY,4225.0
2021-07-31,KY,4036.0
2021-08-07,KY,4006.0
2021-08-14,KY,1770.0
2021-08-21,KY,1828.0
2021-08-28,KY,1715.0
2021-09-04,KY,2002.0
2021-09-11,KY,2583.0
2021-09-18,KY,4271.0
2021-09-25,KY,3648.0
2021-10-02,KY,2732.0
2021-10-09,KY,4186.0
2021-10-16,KY,1433.0
2021-10-23,KY,4373.0
2021-10-30,KY,7255.0
2021-11-06,KY,13971.0
2021-11-13,KY,5259.0
2021-11-20,KY,1349.0
2021-11-27,KY,1289.0
2021-12-04,KY,1605.0
2021-12-11,KY,5205.0
2021-12-18,KY,3290.0
2021-12-25,KY,2396.0
2022-01-01,KY,2769.0
2022-01-08,KY,11245.0
2022-01-15,KY,11772.0
2022-01-22,KY,7723.0
2022-01-29,KY,5405.0
2022-02-05,KY,1443.0
2022-02-12,KY,5998.0
2022-02-19,KY,5205.0
2022-02-26,KY,3742.0
2022-03-05,KY,6890.0
2022-03-12,KY,7081.0
2022-03-19,KY,4502.0
2022-03-26,KY,2468.0
2022-04-02,KY,1422.0
2022-04-09,KY,1809.0
2022-04-16,KY,1768.0
2022-04-23,KY,1988.0
2022-04-30,KY,3140.0
2022-05-07,KY,1661.0
2022-05-14,KY,8373.0
2022-05-21,KY,4795.0
2022-05-28,KY,1272.0
2022-06-04,KY,1650.0
2022-06-11,KY,1448.0
2022-06-18,KY,1324.0
2022-06-25,KY,2802.0
2022-07-02,KY,1570.0
2022-07-09,KY,4631.0
2022-07-16,KY,2757.0
2022-07-23,KY,3797.0
2022-07-30,KY,1596.0
2022-08-06,KY,1785.0
2022-08-13,KY,1618.0
2022-08-20,KY,1468.0
2022-08-27,KY,1507.0
2022-09-03,KY,2284.0
2022-09-10,KY,1403.0
2022-09-17,KY,1104.0
2022-09-24,KY,1030.0
2022-10-01,KY,1026.0
2022-10-08,KY,1437.0
2022-10-15,KY,1190.0
2022-10-22,KY,2183.0
2022-10-29,KY,1176.0
2022-11-05,KY,4629.0
2022-11-12,KY,1299.0
2022-11-19,KY,1675.0
2022-11-26,KY,1496.0
2022-12-03,KY,1846.0
2022-12-10,KY,1999.0
2022-12-17,KY,2391.0
2022-12-24,KY,6552.0
2022-12-31,KY,2744.0
2023-01-07,KY,2883.0
2023-01-14,KY,5442.0
2023-01-21,KY,5210.0
2023-01-28,KY,1808.0
2023-02-04,KY,1940.0
2023-02-11,KY,1759.0
2023-02-18,KY,7858.0
2023-02-25,KY,1694.0
2023-03-04,KY,4483.0
2023-03-11,KY,4531.0
2023-03-18,KY,4638.0
2020-02-29,LA,1509.0
2020-03-07,LA,1698.0
2020-03-14,LA,2255.0
2020-03-21,LA,72438.0
2020-03-28,LA,97400.0
2020-04-04,LA,100621.0
2020-04-11,LA,79653.0
2020-04-18,LA,91923.0
2020-04-25,LA,66141.0
2020-05-02,LA,50941.0
2020-05-09,LA,40125.0
2020-05-16,LA,28545.0
2020-05-23,LA,23961.0
2020-05-30,LA,19334.0
2020-06-06,LA,21879.0
2020-06-13,LA,23122.0
2020-06-20,LA,19524.0
2020-06-27,LA,21976.0
2020-07-04,LA,31417.0
2020-07-11,LA,26351.0
2020-07-18,LA,32079.0
2020-07-25,LA,18511.0
2020-08-01,LA,13402.0
2020-08-08,LA,11131.0
2020-08-15,LA,14365.0
2020-08-22,LA,12529.0
2020-08-29,LA,16191.0
2020-09-05,LA,24566.0
2020-09-12,LA,16182.0
2020-09-19,LA,14842.0
2020-09-26,LA,16296.0
2020-10-03,LA,13461.0
2020-10-10,LA,13577.0
2020-10-17,LA,13039.0
2020-10-24,LA,9943.0
2020-10-31,LA,8419.0
2020-11-07,LA,10045.0
2020-11-14,LA,10045.0
2020-11-21,LA,10045.0
2020-11-28,LA,11780.0
2020-12-05,LA,9114.0
2020-12-12,LA,9289.0
2020-12-19,LA,7926.0
2020-12-26,LA,8246.0
2021-01-02,LA,25365.0
2021-01-09,LA,21624.0
2021-01-16,LA,16340.0
2021-01-23,LA,12004.0
2021-01-30,LA,10376.0
2021-02-06,LA,9010.0
2021-02-13,LA,6458.0
2021-02-20,LA,6447.0
2021-02-27,LA,6981.0
2021-03-06,LA,7100.0
2021-03-13,LA,7195.0
2021-03-20,LA,6468.0
2021-03-27,LA,12845.0
2021-04-03,LA,12263.0
2021-04-10,LA,9809.0
2021-04-17,LA,8829.0
2021-04-24,LA,7114.0
2021-05-01,LA,6783.0
2021-05-08,LA,7129.0
2021-05-15,LA,6327.0
2021-05-22,LA,5976.0
2021-05-29,LA,5573.0
2021-06-05,LA,5569.0
2021-06-12,LA,5242.0
2021-06-19,LA,4278.0
2021-06-26,LA,4129.0
2021-07-03,LA,4222.0
2021-07-10,LA,4558.0
2021-07-17,LA,5492.0
2021-07-24,LA,3122.0
2021-07-31,LA,3228.0
2021-08-07,LA,2411.0
2021-08-14,LA,2332.0
2021-08-21,LA,2217.0
2021-08-28,LA,2060.0
